C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\agent.ts: line 177, col 44, Warning - '_context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 772, col 5, Warning - 'metadata' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 803, col 51, Warning - 'path' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 825, col 51, Warning - 'path' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 955, col 50, Warning - 'language' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 1107, col 5, Warning - 'frameworks' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 1160, col 38, Warning - 'structure' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 1170, col 42, Warning - 'structure' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\intelligence\project-intelligence-system.ts: line 1176, col 5, Warning - 'structure' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\interactive-repl.ts: line 130, col 24, Warning - 'args' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\interactive-repl.ts: line 243, col 47, Warning - 'prompt' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\logger.ts: line 2, col 16, Warning - 'dirname' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\logging\advanced-logging-system.ts: line 8, col 28, Warning - 'access' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\logging\advanced-logging-system.ts: line 9, col 16, Warning - 'dirname' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\logging\advanced-logging-system.ts: line 12, col 20, Warning - 'baseLogger' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\logging\advanced-logging-system.ts: line 591, col 32, Warning - 'output' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\logging\advanced-logging-system.ts: line 591, col 51, Warning - 'entries' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 500, col 5, Warning - 'step' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 501, col 5, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 589, col 36, Warning - 'tool' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 629, col 5, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 653, col 5, Warning - 'step' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 654, col 5, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 657, col 5, Warning - 'step' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 658, col 5, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 662, col 36, Warning - 'result' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 663, col 52, Warning - 'result' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 666, col 34, Warning - 'gate' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 666, col 53, Warning - 'result' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 670, col 5, Warning - 'step' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 671, col 5, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 672, col 5, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 676, col 30, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 679, col 31, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\mcp\enterprise-mcp-orchestrator.ts: line 682, col 41, Warning - 'results' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\memory-leak-detector.ts: line 343, col 46, Warning - 'lines' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\memory-leak-detector.ts: line 343, col 63, Warning - 'index' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\memory\conversation-store.ts: line 635, col 26, Warning - 'index' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\middleware\auth-middleware.ts: line 9, col 3, Warning - 'TokenValidationResult' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\middleware\auth-middleware.ts: line 442, col 15, Warning - 'defaultPassword' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\middleware\auth-middleware.ts: line 444, col 15, Warning - 'adminUserId' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\model-bridge\model-bridge-manager.ts: line 4, col 10, Warning - 'UnifiedModelClient' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\model-bridge\model-bridge-manager.ts: line 293, col 17, Warning - 'key' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\model-bridge\model-bridge-manager.ts: line 503, col 11, Warning - 'avgSize' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\monitoring\health-checker.ts: line 313, col 24, Warning - 'index' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\monitoring\metrics-collector.ts: line 484, col 17, Warning - 'key' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\observability\observability-system.ts: line 11, col 13, Warning - 'path' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\observability\observability-system.ts: line 689, col 27, Warning - 'metrics' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\active-process-manager.ts: line 161, col 47, Warning - 'memoryUsage' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\active-process-manager.ts: line 200, col 46, Warning - 'memoryUsage' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\enterprise-performance-system.ts: line 479, col 5, Warning - 'snapshot' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\hardware-aware-model-selector.ts: line 446, col 5, Warning - 'metrics' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\performance-benchmark.ts: line 418, col 11, Warning - 'memoryBefore' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\performance-optimizer.ts: line 387, col 43, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\performance-validator.ts: line 284, col 17, Warning - 'result' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\performance\performance-validator.ts: line 548, col 11, Warning - 'initialMemory' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\planning\enhanced-agentic-planner.ts: line 415, col 39, Warning - 'options' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\planning\enhanced-agentic-planner.ts: line 469, col 29, Warning - 'mode' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\planning\enterprise-agentic-planner.ts: line 286, col 50, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 10, col 10, Warning - 'Worker' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 527, col 29, Warning - 'query' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 527, col 44, Warning - 'ragQuery' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 742, col 22, Warning - 'documents' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 745, col 24, Warning - 'document' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 748, col 24, Warning - 'id' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 752, col 5, Warning - 'query' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 753, col 5, Warning - 'filters' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 754, col 5, Warning - 'maxResults' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 759, col 5, Warning - 'query' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 760, col 5, Warning - 'vector' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 761, col 5, Warning - 'filters' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 765, col 21, Warning - 'id' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 784, col 22, Warning - 'documents' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 787, col 24, Warning - 'document' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 790, col 24, Warning - 'id' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 794, col 5, Warning - 'query' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 795, col 5, Warning - 'filters' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 796, col 5, Warning - 'maxResults' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 801, col 5, Warning - 'query' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 802, col 5, Warning - 'vector' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 803, col 5, Warning - 'filters' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 807, col 21, Warning - 'id' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 910, col 15, Warning - 'text' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 930, col 15, Warning - 'text' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 947, col 15, Warning - 'text' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\rag\vector-rag-system.ts: line 988, col 35, Warning - 'language' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 58, col 24, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 100, col 17, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 100, col 24, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 152, col 17, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 152, col 24, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 251, col 5, Warning - 'originalError' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 252, col 5, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 343, col 45, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 343, col 59, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 353, col 43, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 353, col 57, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 365, col 57, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 394, col 53, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 403, col 51, Warning - 'context' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\error-recovery-system.ts: line 471, col 11, Warning - 'stats' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\resilience\resilient-cli-wrapper.ts: line 8, col 45, Warning - 'RecoveryAction' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\response-types.ts: line 6, col 10, Warning - 'logger' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\response-types.ts: line 569, col 5, Warning - 'warnings' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\response-types.ts: line 618, col 5, Warning - 'warnings' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\response-types.ts: line 758, col 11, Warning - 'avgQuality' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\response-types.ts: line 759, col 11, Warning - 'avgConfidence' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 9, col 10, Warning - 'UnifiedModelClient' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 463, col 5, Warning - 'taskAnalysis' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 575, col 5, Warning - 'request' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 638, col 63, Warning - 'taskAnalysis' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 685, col 34, Warning - 'request' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 825, col 31, Warning - 'request' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 828, col 30, Warning - 'constraints' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 831, col 26, Warning - 'request' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 834, col 37, Warning - 'request' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 838, col 5, Warning - 'provider' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 839, col 5, Warning - 'model' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 840, col 5, Warning - 'request' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 841, col 5, Warning - 'analysis' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 845, col 38, Warning - 'preferences' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 849, col 5, Warning - 'provider' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 850, col 5, Warning - 'model' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 851, col 5, Warning - 'constraints' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 856, col 5, Warning - 'request' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 857, col 5, Warning - 'candidate' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 861, col 31, Warning - 'model' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 861, col 49, Warning - 'taskType' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 865, col 5, Warning - 'model' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 866, col 5, Warning - 'taskType' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 867, col 5, Warning - 'score' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 1654, col 37, Warning - 'endpoint' is defined but never used. (@typescript-eslint/no-unused-vars)
C:\Users\Admin\Documents\RST\codecrucible-synth-main (1)\codecrucible-synth-main\src\core\routing\intelligent-model-router.ts: line 1662, col 35, Warning - 'endpoint' is defined but never used. (@typescript-eslint/no-unused-vars)
